Year,Offence Division,Offence Subdivision,Offence Subgroup,Incidents Recorded,"PSA Rate per 100,000 population","LGA Rate per 100,000 population",Local Government Area,Police Service Area,Police Region
2022,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,1,1.065758444,1.065758444,Maribyrnong,Maribyrnong,1 North West Metro
2022,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,1,1.065758444,1.065758444,Maribyrnong,Maribyrnong,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,164,174.784384792,174.784384792,Maribyrnong,Maribyrnong,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1,1.065758444,1.065758444,Maribyrnong,Maribyrnong,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,1,1.065758444,1.065758444,Maribyrnong,Maribyrnong,1 North West Metro
2022,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,1.714753263,1.714753263,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,83,71.162260411,71.162260411,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,113,96.883559354,96.883559354,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",32,27.436052207,27.436052207,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,241,206.627768181,206.627768181,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,157,134.608131138,134.608131138,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,175,150.040910505,150.040910505,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,8,6.859013052,6.859013052,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,16,13.718026103,13.718026103,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,14,12.00327284,12.00327284,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,23,19.719662523,19.719662523,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,8,6.859013052,6.859013052,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,16,13.718026103,13.718026103,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,36,30.865558732,30.865558732,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,40,34.295065258,34.295065258,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,8,6.859013052,6.859013052,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,2,1.714753263,1.714753263,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,13,11.145896209,11.145896209,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,38,32.580311995,32.580311995,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B10 Arson,B11 Cause damage by fire,5,4.286883157,4.286883157,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B10 Arson,B19 Other fire related offences,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,396,339.521146056,339.521146056,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,97,83.165533251,83.165533251,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B20 Property damage,B29 Other property damage offences,6,5.144259789,5.144259789,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,23,19.719662523,19.719662523,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,196,168.045819765,168.045819765,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,111,95.168806092,95.168806092,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,84,72.019637042,72.019637042,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,540,462.983380986,462.983380986,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,221,189.480235552,189.480235552,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,51,43.726208204,43.726208204,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,86,73.734390305,73.734390305,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B40 Theft,B49 Other theft,323,276.93265196,276.93265196,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,42,36.009818521,36.009818521,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,192,164.616313239,164.616313239,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B50 Deception,B54 State false information,10,8.573766315,8.573766315,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,2,1.714753263,1.714753263,Maroondah,Maroondah,2 Eastern
2022,B Property and deception offences,B50 Deception,B59 Other deception offences,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,47,40.296701678,40.296701678,Maroondah,Maroondah,2 Eastern
2022,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,9,7.716389683,7.716389683,Maroondah,Maroondah,2 Eastern
2022,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,12,10.288519577,10.288519577,Maroondah,Maroondah,2 Eastern
2022,C Drug offences,C30 Drug use and possession,C31 Drug use,3,2.572129894,2.572129894,Maroondah,Maroondah,2 Eastern
2022,C Drug offences,C30 Drug use and possession,C32 Drug possession,175,150.040910505,150.040910505,Maroondah,Maroondah,2 Eastern
2022,C Drug offences,C90 Other drug offences,C99 Other drug offences,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,30,25.721298944,25.721298944,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,83,71.162260411,71.162260411,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,4,3.429506526,3.429506526,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,14,12.00327284,12.00327284,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,75,64.303247359,64.303247359,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,21,18.004909261,18.004909261,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3,2.572129894,2.572129894,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,1.714753263,1.714753263,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D33 Begging,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,8,6.859013052,6.859013052,Maroondah,Maroondah,2 Eastern
2022,D Public order and security offences,D40 Public security offences,D43 Hacking,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,60,51.442597887,51.442597887,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,8,6.859013052,6.859013052,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,11,9.431142946,9.431142946,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,22,18.862285892,18.862285892,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,387,331.804756373,331.804756373,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,49,42.011454941,42.011454941,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,585,501.565329401,501.565329401,Maroondah,Maroondah,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,20,17.147532629,17.147532629,Maroondah,Maroondah,2 Eastern
2022,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1,0.857376631,0.857376631,Maroondah,Maroondah,2 Eastern
2022,F Other offences,F20 Transport regulation offences,F21 Public transport,2,1.714753263,1.714753263,Maroondah,Maroondah,2 Eastern
2022,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,39,33.437688627,33.437688627,Maroondah,Maroondah,2 Eastern
2022,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,2,1.714753263,1.714753263,Maroondah,Maroondah,2 Eastern
2022,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,8,4.659629773,4.659629773,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,264,153.767782512,153.767782512,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,700,407.717605145,407.717605145,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",229,133.381902255,133.381902255,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,389,226.574497716,226.574497716,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,994,578.958999306,578.958999306,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,444,258.609452406,258.609452406,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,8,4.659629773,4.659629773,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,28,16.308704206,16.308704206,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,147,85.62069708,85.62069708,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,22,12.813981876,12.813981876,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,17,9.901713268,9.901713268,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,5,2.912268608,2.912268608,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,43,25.04551003,25.04551003,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,55,32.03495469,32.03495469,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,17,9.901713268,9.901713268,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,32,18.638519092,18.638519092,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,59,34.364769577,34.364769577,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,116,67.56463171,67.56463171,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,34,19.803426536,19.803426536,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,2,1.164907443,1.164907443,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,61,35.52967702,35.52967702,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,75,43.684029123,43.684029123,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B10 Arson,B11 Cause damage by fire,42,24.463056309,24.463056309,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B10 Arson,B19 Other fire related offences,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,1445,841.645627764,841.645627764,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,393,228.904312603,228.904312603,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B20 Property damage,B29 Other property damage offences,23,13.396435598,13.396435598,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,118,68.729539153,68.729539153,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,4,2.329814887,2.329814887,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,755,439.752559835,439.752559835,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,735,428.103485402,428.103485402,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,5,2.912268608,2.912268608,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,787,458.391078927,458.391078927,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,1912,1113.651515768,1113.651515768,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,897,522.460988307,522.460988307,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,1195,696.032197355,696.032197355,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,367,213.76051584,213.76051584,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B40 Theft,B49 Other theft,2776,1616.891531261,1616.891531261,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,144,83.873335916,83.873335916,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B50 Deception,B52 Possess equipment to make false instrument,3,1.747361165,1.747361165,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,1216,708.263725509,708.263725509,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B50 Deception,B54 State false information,74,43.101575401,43.101575401,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B50 Deception,B55 Deceptive business practices,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,15,8.736805825,8.736805825,Melbourne,Melbourne,1 North West Metro
2022,B Property and deception offences,B50 Deception,B59 Other deception offences,28,16.308704206,16.308704206,Melbourne,Melbourne,1 North West Metro
2022,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,2,1.164907443,1.164907443,Melbourne,Melbourne,1 North West Metro
2022,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,219,127.557365038,127.557365038,Melbourne,Melbourne,1 North West Metro
2022,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,36,20.968333979,20.968333979,Melbourne,Melbourne,1 North West Metro
2022,C Drug offences,C30 Drug use and possession,C31 Drug use,8,4.659629773,4.659629773,Melbourne,Melbourne,1 North West Metro
2022,C Drug offences,C30 Drug use and possession,C32 Drug possession,1019,593.520342347,593.520342347,Melbourne,Melbourne,1 North West Metro
2022,C Drug offences,C90 Other drug offences,C99 Other drug offences,4,2.329814887,2.329814887,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,85,49.508566339,49.508566339,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,597,347.724871817,347.724871817,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,19,11.066620711,11.066620711,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,63,36.694584463,36.694584463,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,586,341.317880879,341.317880879,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,225,131.052087368,131.052087368,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,27,15.726250484,15.726250484,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,20,11.649074433,11.649074433,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,56,32.617408412,32.617408412,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,7,4.077176051,4.077176051,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,19,11.066620711,11.066620711,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D30 Public nuisance offences,D33 Begging,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,110,64.06990938,64.06990938,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,3,1.747361165,1.747361165,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,303,176.483477656,176.483477656,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,30,17.473611649,17.473611649,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,63,36.694584463,36.694584463,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,40,23.298148865,23.298148865,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,554,322.679361786,322.679361786,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,52,30.287593525,30.287593525,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,1427,831.161460774,831.161460774,Melbourne,Melbourne,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,75,43.684029123,43.684029123,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F20 Transport regulation offences,F21 Public transport,7,4.077176051,4.077176051,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F20 Transport regulation offences,F22 Aviation regulations offences,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F30 Other government regulatory offences,F31 Betting and gaming offences,8,4.659629773,4.659629773,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F30 Other government regulatory offences,F32 Commercial regulation offences,2,1.164907443,1.164907443,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,5,2.912268608,2.912268608,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,6,3.49472233,3.49472233,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,1,0.582453722,0.582453722,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,2658,1548.161992108,1548.161992108,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,4,2.329814887,2.329814887,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,2,1.164907443,1.164907443,Melbourne,Melbourne,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,2,1.164907443,1.164907443,Melbourne,Melbourne,1 North West Metro
2022,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,4,2.120842454,2.120842454,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,255,135.20370642,135.20370642,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,213,112.934860657,112.934860657,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",44,23.32926699,23.32926699,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,519,275.179308361,275.179308361,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,209,110.814018203,110.814018203,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,176,93.317067961,93.317067961,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,6,3.18126368,3.18126368,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,16,8.483369815,8.483369815,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,77,40.826217233,40.826217233,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,11,5.832316748,5.832316748,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,9,4.771895521,4.771895521,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,4,2.120842454,2.120842454,Melton,Melton,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,43,22.799056377,22.799056377,Melton,Melton,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,17,9.013580428,9.013580428,Melton,Melton,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,30,15.906318402,15.906318402,Melton,Melton,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,21,11.134422882,11.134422882,Melton,Melton,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,121,64.155484223,64.155484223,Melton,Melton,1 North West Metro
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,64,33.933479258,33.933479258,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,45,23.859477604,23.859477604,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,25,13.255265335,13.255265335,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,78,41.356427846,41.356427846,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B10 Arson,B11 Cause damage by fire,47,24.91989883,24.91989883,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B10 Arson,B12 Cause a bushfire,7,3.711474294,3.711474294,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B10 Arson,B19 Other fire related offences,3,1.59063184,1.59063184,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,767,406.671540488,406.671540488,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,12,6.362527361,6.362527361,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B20 Property damage,B29 Other property damage offences,6,3.18126368,3.18126368,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,117,62.034641769,62.034641769,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,3,1.59063184,1.59063184,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,517,274.118887134,274.118887134,Melton,Melton,1 North West Metro
